"WorkerId","Input.List","SceneID","Description","RefType","Condition","TargetNoun","TargetAdjective","TargetColor","AdjectiveType","FirstWord"
101,"TlessC2",3,"lines with no arrow","1","NoContrast","line","bent","green","Min","lines"
102,"TlessC2",3,"bent line","1","NoContrast","line","bent","green","Min","bent"
103,"TlessC2",3,"bottom left","1","NoContrast","line","bent","green","Min","bottom"
106,"TlessC2",3,"obtuse line","1","NoContrast","line","bent","green","Min","obtuse"
107,"TlessC2",3,"curved non arrow","1","NoContrast","line","bent","green","Min","curved"
108,"TlessC2",3,"slanted line","1","NoContrast","line","bent","green","Min","slanted"
109,"TlessC2",3,"angle without an arrow","1","NoContrast","line","bent","green","Min","angle"
110,"TlessC2",3,"lines that look like a chair","1","NoContrast","line","bent","green","Min","lines"
111,"TlessC2",3,"obtuse angle","1","NoContrast","line","bent","green","Min","obtuse"
113,"TlessC2",3,"obtuse angle without an arrow","1","NoContrast","line","bent","green","Min","obtuse"
116,"TlessC2",3,"angled line","1","NoContrast","line","bent","green","Min","angled"
118,"TlessC2",3,"bent line","1","NoContrast","line","bent","green","Min","bent"
15,"TlessC2",3,"bent arrow","2","NoContrast","line","bent","green","Min","bent"
16,"TlessC2",3,"arrow","2","NoContrast","line","bent","green","Min","arrow"
17,"TlessC2",3,"line with an arrow","2","NoContrast","line","bent","green","Min","line"
19,"TlessC2",3,"arrow","2","NoContrast","line","bent","green","Min","arrow"
23,"TlessC2",3,"arrow","2","NoContrast","line","bent","green","Min","arrow"
24,"TlessC2",3,"bent arrow","2","NoContrast","line","bent","green","Min","bent"
73,"TlessC2",3,"angled arrow","2","NoContrast","line","bent","green","Min","angled"
74,"TlessC2",3,"slanted line with an arrow","2","NoContrast","line","bent","green","Min","slanted"
76,"TlessC2",3,"bottom left","2","NoContrast","line","bent","green","Min","bottom"
77,"TlessC2",3,"pointed arrow","2","NoContrast","line","bent","green","Min","pointed"
80,"TlessC2",3,"bent arrow","2","NoContrast","line","bent","green","Min","bent"
82,"TlessC2",3,"arrow","2","NoContrast","line","bent","green","Min","arrow"
90,"TlessC2",3,"arrow","2","NoContrast","line","bent","green","Min","arrow"
91,"TlessC2",3,"arrow","2","NoContrast","line","bent","green","Min","arrow"
96,"TlessC2",3,"arrow","2","NoContrast","line","bent","green","Min","arrow"
98,"TlessC2",3,"arrow","2","NoContrast","line","bent","green","Min","arrow"
104,"TlessC2",3,"arrow","2","NoContrast","line","bent","green","Min","arrow"
105,"TlessC2",3,"bent arrow","2","NoContrast","line","bent","green","Min","bent"
112,"TlessC2",3,"arrow","2","NoContrast","line","bent","green","Min","arrow"
114,"TlessC2",3,"arrow","2","NoContrast","line","bent","green","Min","arrow"
115,"TlessC2",3,"arrow","2","NoContrast","line","bent","green","Min","arrow"
117,"TlessC2",3,"prcoceed","2","NoContrast","line","bent","green","Min","prcoceed"
119,"TlessC2",3,"arrow","2","NoContrast","line","bent","green","Min","arrow"
120,"TlessC2",3,"bent arrow","2","NoContrast","line","bent","green","Min","bent"
16,"TlessC2",4,"curved line","1","Contrast","line","curved","red","Min","curved"
18,"TlessC2",4,"arc with no arrow","1","Contrast","line","curved","red","Min","arc"
20,"TlessC2",4,"eyebrow","1","Contrast","line","curved","red","Min","eyebrow"
22,"TlessC2",4,"curvy line no arrow","1","Contrast","line","curved","red","Min","curvy"
24,"TlessC2",4,"plain curve","1","Contrast","line","curved","red","Min","plain"
74,"TlessC2",4,"sloped line that is not an arrow","1","Contrast","line","curved","red","Min","sloped"
75,"TlessC2",4,"arch line","1","Contrast","line","curved","red","Min","arch"
79,"TlessC2",4,"mustache no arrow","1","Contrast","line","curved","red","Min","mustache"
81,"TlessC2",4,"arched line not the arrow","1","Contrast","line","curved","red","Min","arched"
82,"TlessC2",4,"frown","1","Contrast","line","curved","red","Min","frown"
85,"TlessC2",4,"curved line","1","Contrast","line","curved","red","Min","curved"
87,"TlessC2",4,"plain curved line","1","Contrast","line","curved","red","Min","plain"
88,"TlessC2",4,"arch with no arrow","1","Contrast","line","curved","red","Min","arch"
89,"TlessC2",4,"ached line","1","Contrast","line","curved","red","Min","ached"
93,"TlessC2",4,"curved line","1","Contrast","line","curved","red","Min","curved"
94,"TlessC2",4,"rainbow","1","Contrast","line","curved","red","Min","rainbow"
95,"TlessC2",4,"curved line","1","Contrast","line","curved","red","Min","curved"
102,"TlessC2",4,"curved line","1","Contrast","line","curved","red","Min","curved"
103,"TlessC2",4,"bottom left","1","Contrast","line","curved","red","Min","bottom"
104,"TlessC2",4,"straight hump","1","Contrast","line","curved","red","Min","straight"
108,"TlessC2",4,"curved line","1","Contrast","line","curved","red","Min","curved"
114,"TlessC2",4,"curved line","1","Contrast","line","curved","red","Min","curved"
117,"TlessC2",4,"curved line","1","Contrast","line","curved","red","Min","curved"
118,"TlessC2",4,"curved line","1","Contrast","line","curved","red","Min","curved"
120,"TlessC2",4,"curve with no arrow","1","Contrast","line","curved","red","Min","curve"
13,"TlessC2",4,"curved arrow","2","Contrast","line","curved","red","Min","curved"
14,"TlessC2",4,"arrow","2","Contrast","line","curved","red","Min","arrow"
15,"TlessC2",4,"curved arrow","2","Contrast","line","curved","red","Min","curved"
17,"TlessC2",4,"curved line with an arrow","2","Contrast","line","curved","red","Min","curved"
19,"TlessC2",4,"curved arrow","2","Contrast","line","curved","red","Min","curved"
21,"TlessC2",4,"curved line with an arrow at the end","2","Contrast","line","curved","red","Min","curved"
23,"TlessC2",4,"arrow","2","Contrast","line","curved","red","Min","arrow"
73,"TlessC2",4,"arrow","2","Contrast","line","curved","red","Min","arrow"
76,"TlessC2",4,"top left","2","Contrast","line","curved","red","Min","top"
77,"TlessC2",4,"pointed arrow","2","Contrast","line","curved","red","Min","pointed"
78,"TlessC2",4,"line with arrow","2","Contrast","line","curved","red","Min","line"
80,"TlessC2",4,"curved arrow","2","Contrast","line","curved","red","Min","curved"
83,"TlessC2",4,"arrow arc","2","Contrast","line","curved","red","Min","arrow"
84,"TlessC2",4,"bent arrow","2","Contrast","line","curved","red","Min","bent"
86,"TlessC2",4,"arrow half circle","2","Contrast","line","curved","red","Min","arrow"
90,"TlessC2",4,"arrow","2","Contrast","line","curved","red","Min","arrow"
91,"TlessC2",4,"arrow","2","Contrast","line","curved","red","Min","arrow"
92,"TlessC2",4,"curved arrow","2","Contrast","line","curved","red","Min","curved"
96,"TlessC2",4,"bent arrow","2","Contrast","line","curved","red","Min","bent"
97,"TlessC2",4,"curved arrow","2","Contrast","line","curved","red","Min","curved"
98,"TlessC2",4,"arrow","2","Contrast","line","curved","red","Min","arrow"
99,"TlessC2",4,"arrow","2","Contrast","line","curved","red","Min","arrow"
100,"TlessC2",4,"curved arrow","2","Contrast","line","curved","red","Min","curved"
101,"TlessC2",4,"arrow","2","Contrast","line","curved","red","Min","arrow"
105,"TlessC2",4,"curved arrow","2","Contrast","line","curved","red","Min","curved"
106,"TlessC2",4,"curvy directional","2","Contrast","line","curved","red","Min","curvy"
107,"TlessC2",4,"curved arrow","2","Contrast","line","curved","red","Min","curved"
109,"TlessC2",4,"arrow","2","Contrast","line","curved","red","Min","arrow"
110,"TlessC2",4,"arrow","2","Contrast","line","curved","red","Min","arrow"
111,"TlessC2",4,"arrow","2","Contrast","line","curved","red","Min","arrow"
112,"TlessC2",4,"arrow","2","Contrast","line","curved","red","Min","arrow"
113,"TlessC2",4,"curved arrow","2","Contrast","line","curved","red","Min","curved"
115,"TlessC2",4,"arrow","2","Contrast","line","curved","red","Min","arrow"
116,"TlessC2",4,"curved arrow","2","Contrast","line","curved","red","Min","curved"
119,"TlessC2",4,"arrow","2","Contrast","line","curved","red","Min","arrow"
13,"TlessC2",5,"circle","1","NoContrast","circle","spotted","yellow","Min","circle"
16,"TlessC2",5,"circle","1","NoContrast","circle","spotted","yellow","Min","circle"
17,"TlessC2",5,"circle","1","NoContrast","circle","spotted","yellow","Min","circle"
21,"TlessC2",5,"dotted circle","1","NoContrast","circle","spotted","yellow","Min","dotted"
24,"TlessC2",5,"circle","1","NoContrast","circle","spotted","yellow","Min","circle"
77,"TlessC2",5,"circle","1","NoContrast","circle","spotted","yellow","Min","circle"
78,"TlessC2",5,"circle","1","NoContrast","circle","spotted","yellow","Min","circle"
82,"TlessC2",5,"circle","1","NoContrast","circle","spotted","yellow","Min","circle"
84,"TlessC2",5,"circle","1","NoContrast","circle","spotted","yellow","Min","circle"
85,"TlessC2",5,"circle","1","NoContrast","circle","spotted","yellow","Min","circle"
86,"TlessC2",5,"circle","1","NoContrast","circle","spotted","yellow","Min","circle"
88,"TlessC2",5,"circle","1","NoContrast","circle","spotted","yellow","Min","circle"
89,"TlessC2",5,"dotted circle","1","NoContrast","circle","spotted","yellow","Min","dotted"
90,"TlessC2",5,"circle","1","NoContrast","circle","spotted","yellow","Min","circle"
93,"TlessC2",5,"circle","1","NoContrast","circle","spotted","yellow","Min","circle"
96,"TlessC2",5,"dotted circle","1","NoContrast","circle","spotted","yellow","Min","dotted"
97,"TlessC2",5,"circle","1","NoContrast","circle","spotted","yellow","Min","circle"
98,"TlessC2",5,"circle","1","NoContrast","circle","spotted","yellow","Min","circle"
101,"TlessC2",5,"circle","1","NoContrast","circle","spotted","yellow","Min","circle"
106,"TlessC2",5,"lemon jelly bean","1","NoContrast","circle","spotted","yellow","Min","lemon"
109,"TlessC2",5,"circle","1","NoContrast","circle","spotted","yellow","Min","circle"
111,"TlessC2",5,"circle","1","NoContrast","circle","spotted","yellow","Min","circle"
112,"TlessC2",5,"circle","1","NoContrast","circle","spotted","yellow","Min","circle"
117,"TlessC2",5,"circle","1","NoContrast","circle","spotted","yellow","Min","circle"
120,"TlessC2",5,"circle","1","NoContrast","circle","spotted","yellow","Min","circle"
14,"TlessC2",5,"square","2","NoContrast","circle","spotted","yellow","Min","square"
15,"TlessC2",5,"square","2","NoContrast","circle","spotted","yellow","Min","square"
18,"TlessC2",5,"square","2","NoContrast","circle","spotted","yellow","Min","square"
19,"TlessC2",5,"square","2","NoContrast","circle","spotted","yellow","Min","square"
20,"TlessC2",5,"square","2","NoContrast","circle","spotted","yellow","Min","square"
22,"TlessC2",5,"square","2","NoContrast","circle","spotted","yellow","Min","square"
23,"TlessC2",5,"square","2","NoContrast","circle","spotted","yellow","Min","square"
73,"TlessC2",5,"square","2","NoContrast","circle","spotted","yellow","Min","square"
74,"TlessC2",5,"square","2","NoContrast","circle","spotted","yellow","Min","square"
75,"TlessC2",5,"square","2","NoContrast","circle","spotted","yellow","Min","square"
76,"TlessC2",5,"top right","2","NoContrast","circle","spotted","yellow","Min","top"
79,"TlessC2",5,"square pizza","2","NoContrast","circle","spotted","yellow","Min","square"
80,"TlessC2",5,"infected square","2","NoContrast","circle","spotted","yellow","Min","infected"
81,"TlessC2",5,"square","2","NoContrast","circle","spotted","yellow","Min","square"
83,"TlessC2",5,"square","2","NoContrast","circle","spotted","yellow","Min","square"
87,"TlessC2",5,"square","2","NoContrast","circle","spotted","yellow","Min","square"
91,"TlessC2",5,"box","2","NoContrast","circle","spotted","yellow","Min","box"
92,"TlessC2",5,"square","2","NoContrast","circle","spotted","yellow","Min","square"
94,"TlessC2",5,"square","2","NoContrast","circle","spotted","yellow","Min","square"
95,"TlessC2",5,"square","2","NoContrast","circle","spotted","yellow","Min","square"
99,"TlessC2",5,"square","2","NoContrast","circle","spotted","yellow","Min","square"
100,"TlessC2",5,"square","2","NoContrast","circle","spotted","yellow","Min","square"
102,"TlessC2",5,"spotted square","2","NoContrast","circle","spotted","yellow","Min","spotted"
103,"TlessC2",5,"top square","2","NoContrast","circle","spotted","yellow","Min","top"
104,"TlessC2",5,"square","2","NoContrast","circle","spotted","yellow","Min","square"
105,"TlessC2",5,"dotted square","2","NoContrast","circle","spotted","yellow","Min","dotted"
107,"TlessC2",5,"spotted aquare","2","NoContrast","circle","spotted","yellow","Min","spotted"
108,"TlessC2",5,"square","2","NoContrast","circle","spotted","yellow","Min","square"
110,"TlessC2",5,"square","2","NoContrast","circle","spotted","yellow","Min","square"
113,"TlessC2",5,"square with polka dots","2","NoContrast","circle","spotted","yellow","Min","square"
114,"TlessC2",5,"square","2","NoContrast","circle","spotted","yellow","Min","square"
115,"TlessC2",5,"square","2","NoContrast","circle","spotted","yellow","Min","square"
116,"TlessC2",5,"square","2","NoContrast","circle","spotted","yellow","Min","square"
118,"TlessC2",5,"square","2","NoContrast","circle","spotted","yellow","Min","square"
119,"TlessC2",5,"square","2","NoContrast","circle","spotted","yellow","Min","square"
14,"TlessC2",6,"square with lines","1","Contrast","square","striped","yellow","Min","square"
19,"TlessC2",6,"striped sqaure","1","Contrast","square","striped","yellow","Min","striped"
24,"TlessC2",6,"striped square","1","Contrast","square","striped","yellow","Min","striped"
74,"TlessC2",6,"square that has dashes","1","Contrast","square","striped","yellow","Min","square"
77,"TlessC2",6,"striped square","1","Contrast","square","striped","yellow","Min","striped"
78,"TlessC2",6,"striped square","1","Contrast","square","striped","yellow","Min","striped"
80,"TlessC2",6,"lined square","1","Contrast","square","striped","yellow","Min","lined"
81,"TlessC2",6,"square with vertical lines","1","Contrast","square","striped","yellow","Min","square"
83,"TlessC2",6,"striped square","1","Contrast","square","striped","yellow","Min","striped"
84,"TlessC2",6,"stripped square","1","Contrast","square","striped","yellow","Min","stripped"
86,"TlessC2",6,"square lines","1","Contrast","square","striped","yellow","Min","square"
87,"TlessC2",6,"box with stripes","1","Contrast","square","striped","yellow","Min","box"
88,"TlessC2",6,"square with lines in it","1","Contrast","square","striped","yellow","Min","square"
89,"TlessC2",6,"stripped square","1","Contrast","square","striped","yellow","Min","stripped"
94,"TlessC2",6,"square with lines","1","Contrast","square","striped","yellow","Min","square"
97,"TlessC2",6,"striped square","1","Contrast","square","striped","yellow","Min","striped"
99,"TlessC2",6,"square with lines drawn through it","1","Contrast","square","striped","yellow","Min","square"
102,"TlessC2",6,"striped square","1","Contrast","square","striped","yellow","Min","striped"
104,"TlessC2",6,"striped square","1","Contrast","square","striped","yellow","Min","striped"
106,"TlessC2",6,"striped box","1","Contrast","square","striped","yellow","Min","striped"
107,"TlessC2",6,"lined sqaure","1","Contrast","square","striped","yellow","Min","lined"
109,"TlessC2",6,"square with stripes","1","Contrast","square","striped","yellow","Min","square"
112,"TlessC2",6,"square line","1","Contrast","square","striped","yellow","Min","square"
113,"TlessC2",6,"square with lines through it","1","Contrast","square","striped","yellow","Min","square"
115,"TlessC2",6,"square with lines","1","Contrast","square","striped","yellow","Min","square"
117,"TlessC2",6,"square box lines","1","Contrast","square","striped","yellow","Min","square"
118,"TlessC2",6,"striped square","1","Contrast","square","striped","yellow","Min","striped"
119,"TlessC2",6,"striped square","1","Contrast","square","striped","yellow","Min","striped"
13,"TlessC2",6,"triangle","2","Contrast","square","striped","yellow","Min","triangle"
15,"TlessC2",6,"triangle","2","Contrast","square","striped","yellow","Min","triangle"
16,"TlessC2",6,"triangle","2","Contrast","square","striped","yellow","Min","triangle"
17,"TlessC2",6,"triangle","2","Contrast","square","striped","yellow","Min","triangle"
18,"TlessC2",6,"triangle","2","Contrast","square","striped","yellow","Min","triangle"
20,"TlessC2",6,"traingle","2","Contrast","square","striped","yellow","Min","traingle"
21,"TlessC2",6,"triangle with vertical lines","2","Contrast","square","striped","yellow","Min","triangle"
22,"TlessC2",6,"triangle","2","Contrast","square","striped","yellow","Min","triangle"
23,"TlessC2",6,"triangle","2","Contrast","square","striped","yellow","Min","triangle"
73,"TlessC2",6,"triangle","2","Contrast","square","striped","yellow","Min","triangle"
75,"TlessC2",6,"triangle","2","Contrast","square","striped","yellow","Min","triangle"
76,"TlessC2",6,"top left","2","Contrast","square","striped","yellow","Min","top"
79,"TlessC2",6,"striped triangle","2","Contrast","square","striped","yellow","Min","striped"
82,"TlessC2",6,"triangle","2","Contrast","square","striped","yellow","Min","triangle"
