"cond","pragContext","window","Region","trialType","quarter","feature","noun","list","prop_selections","ymin_selections","ymax_selections","prop_looks"
"no_contrast","unreliable","prior","target","train",2,"small","tie",1,0,0,0,0.0882352941176471
"no_contrast","unreliable","prior","competitor","train",2,"small","tie",1,0.166666666666667,0,0.5,0.156862745098039
"no_contrast","unreliable","prior","other","train",2,"small","tie",1,0.833333333333333,0.5,1,0.754901960784314
"no_contrast","unreliable","prior","target","train",2,"small","triangle",1,0,0,0,0.11437908496732
"no_contrast","unreliable","prior","competitor","train",2,"small","triangle",1,0,0,0,0.0326797385620915
"no_contrast","unreliable","prior","other","train",2,"small","triangle",1,1,1,1,0.852941176470588
"no_contrast","unreliable","prior","target","train",2,"small","vase",1,0,0,0,0.0849673202614379
"no_contrast","unreliable","prior","competitor","train",2,"small","vase",1,0.5,0,1,0.0522875816993464
"no_contrast","unreliable","prior","other","train",2,"small","vase",1,0.5,0,1,0.862745098039216
"no_contrast","unreliable","prior","target","train",2,"small","zebra",1,0.2,0,0.6,0.0644257703081232
"no_contrast","unreliable","prior","competitor","train",2,"small","zebra",1,0.2,0,0.6,0.0392156862745098
"no_contrast","unreliable","prior","other","train",2,"small","zebra",1,0.6,0.2,1,0.896358543417367
"no_contrast","unreliable","prior","target","train",3,"big","bagel",1,0.5,0.166666666666667,0.833333333333333,0.180392156862745
"no_contrast","unreliable","prior","competitor","train",3,"big","bagel",1,0,0,0,0.12156862745098
"no_contrast","unreliable","prior","other","train",3,"big","bagel",1,0.5,0.166666666666667,0.833333333333333,0.698039215686274
"no_contrast","unreliable","prior","target","train",3,"big","bowlingpin",1,0,0,0,0.0392156862745098
"no_contrast","unreliable","prior","competitor","train",3,"big","bowlingpin",1,0.5,0,1,0.199643493761141
"no_contrast","unreliable","prior","other","train",3,"big","bowlingpin",1,0.5,0,1,0.761140819964349
"no_contrast","unreliable","prior","target","train",3,"big","buffalo",1,0.2,0,0.6,0.225490196078431
"no_contrast","unreliable","prior","competitor","train",3,"big","buffalo",1,0,0,0,0.0857843137254902
"no_contrast","unreliable","prior","other","train",3,"big","buffalo",1,0.8,0.4,1,0.688725490196078
"no_contrast","unreliable","prior","target","train",3,"big","chair",1,0.833333333333333,0.5,1,0.156862745098039
"no_contrast","unreliable","prior","competitor","train",3,"big","chair",1,0.166666666666667,0,0.5,0.132897603485839
"no_contrast","unreliable","prior","other","train",3,"big","chair",1,0,0,0,0.710239651416122
"no_contrast","unreliable","prior","target","train",3,"big","comb",1,0.6,0.2,1,0.0718954248366013
"no_contrast","unreliable","prior","competitor","train",3,"big","comb",1,0.2,0,0.6,0
"no_contrast","unreliable","prior","other","train",3,"big","comb",1,0.2,0,0.6,0.928104575163399
"no_contrast","unreliable","prior","target","train",3,"big","elephant",1,0.5,0,1,0.148514851485149
"no_contrast","unreliable","prior","competitor","train",3,"big","elephant",1,0,0,0,0.193069306930693
"no_contrast","unreliable","prior","other","train",3,"big","elephant",1,0.5,0,1,0.658415841584158
"no_contrast","unreliable","prior","target","train",3,"big","firehydrant",1,0,0,0,0.0996732026143791
"no_contrast","unreliable","prior","competitor","train",3,"big","firehydrant",1,0,0,0,0.191176470588235
"no_contrast","unreliable","prior","other","train",3,"big","firehydrant",1,1,1,1,0.709150326797386
"no_contrast","unreliable","prior","target","train",3,"big","garbagebin",1,0.6,0.2,1,0.11437908496732
"no_contrast","unreliable","prior","competitor","train",3,"big","garbagebin",1,0.4,0,0.8,0.117647058823529
"no_contrast","unreliable","prior","other","train",3,"big","garbagebin",1,0,0,0,0.76797385620915
"no_contrast","unreliable","prior","target","train",3,"big","glass",1,0.375,0.125,0.75,0.0718954248366013
"no_contrast","unreliable","prior","competitor","train",3,"big","glass",1,0.25,0,0.625,0.0718954248366013
"no_contrast","unreliable","prior","other","train",3,"big","glass",1,0.375,0.125,0.75,0.856209150326797
"no_contrast","unreliable","prior","target","train",3,"big","lipstick",1,0,0,0,0
"no_contrast","unreliable","prior","competitor","train",3,"big","lipstick",1,1,1,1,0.333333333333333
"no_contrast","unreliable","prior","other","train",3,"big","lipstick",1,0,0,0,0.666666666666667
"no_contrast","unreliable","prior","target","train",3,"big","paintbrush",1,0.5,0,1,0.100840336134454
"no_contrast","unreliable","prior","competitor","train",3,"big","paintbrush",1,0,0,0,0.165266106442577
"no_contrast","unreliable","prior","other","train",3,"big","paintbrush",1,0.5,0,1,0.733893557422969
"no_contrast","unreliable","prior","target","train",3,"big","paperclip",1,0.4,0,0.8,0.0392156862745098
"no_contrast","unreliable","prior","competitor","train",3,"big","paperclip",1,0.4,0,0.8,0.172549019607843
"no_contrast","unreliable","prior","other","train",3,"big","paperclip",1,0.2,0,0.6,0.788235294117647
"no_contrast","unreliable","prior","target","train",3,"big","rooster",1,0.333333333333333,0,1,0.123249299719888
"no_contrast","unreliable","prior","competitor","train",3,"big","rooster",1,0,0,0,0.0840336134453782
"no_contrast","unreliable","prior","other","train",3,"big","rooster",1,0.666666666666667,0,1,0.792717086834734
"no_contrast","unreliable","prior","target","train",3,"big","sardines",1,0.555555555555556,0.222222222222222,0.888888888888889,0.28322440087146
"no_contrast","unreliable","prior","competitor","train",3,"big","sardines",1,0.222222222222222,0,0.444444444444444,0.093681917211329
"no_contrast","unreliable","prior","other","train",3,"big","sardines",1,0.222222222222222,0,0.555555555555556,0.623093681917211
"no_contrast","unreliable","prior","target","train",3,"big","schoolbus",1,0.333333333333333,0,1,0.160130718954248
"no_contrast","unreliable","prior","competitor","train",3,"big","schoolbus",1,0,0,0,0.143790849673203
"no_contrast","unreliable","prior","other","train",3,"big","schoolbus",1,0.666666666666667,0,1,0.696078431372549
"no_contrast","unreliable","prior","target","train",3,"big","screen",1,0.3,0,0.6,0.19047619047619
"no_contrast","unreliable","prior","competitor","train",3,"big","screen",1,0.1,0,0.3,0.0336134453781513
"no_contrast","unreliable","prior","other","train",3,"big","screen",1,0.6,0.3,0.9,0.775910364145658
"no_contrast","unreliable","prior","target","train",3,"big","shark",1,1,1,1,0.173669467787115
"no_contrast","unreliable","prior","competitor","train",3,"big","shark",1,0,0,0,0.061624649859944
"no_contrast","unreliable","prior","other","train",3,"big","shark",1,0,0,0,0.764705882352941
"no_contrast","unreliable","prior","target","train",3,"big","tacos",1,0,0,0,0.227450980392157
"no_contrast","unreliable","prior","competitor","train",3,"big","tacos",1,0.166666666666667,0,0.5,0.117647058823529
"no_contrast","unreliable","prior","other","train",3,"big","tacos",1,0.833333333333333,0.5,1,0.654901960784314
"no_contrast","unreliable","prior","target","train",3,"big","toy",1,0.75,0.25,1,0.23249299719888
"no_contrast","unreliable","prior","competitor","train",3,"big","toy",1,0.25,0,0.75,0.134453781512605
"no_contrast","unreliable","prior","other","train",3,"big","toy",1,0,0,0,0.633053221288515
"no_contrast","unreliable","prior","target","train",3,"big","whistle",1,0.166666666666667,0,0.5,0.124183006535948
"no_contrast","unreliable","prior","competitor","train",3,"big","whistle",1,0.166666666666667,0,0.5,0.158496732026144
"no_contrast","unreliable","prior","other","train",3,"big","whistle",1,0.666666666666667,0.333333333333333,1,0.717320261437909
"no_contrast","unreliable","prior","target","train",3,"small","avocado",1,0.428571428571429,0.139285714285715,0.857142857142857,0.227450980392157
"no_contrast","unreliable","prior","competitor","train",3,"small","avocado",1,0.142857142857143,0,0.428571428571429,0.0352941176470588
"no_contrast","unreliable","prior","other","train",3,"small","avocado",1,0.428571428571429,0.142857142857143,0.71785714285714,0.737254901960784
"no_contrast","unreliable","prior","target","train",3,"small","blackberry",1,0,0,0,0
"no_contrast","unreliable","prior","competitor","train",3,"small","blackberry",1,0.666666666666667,0,1,0
"no_contrast","unreliable","prior","other","train",3,"small","blackberry",1,0.333333333333333,0,1,1
"no_contrast","unreliable","prior","target","train",3,"small","boots",1,0.25,0,0.75,0.119825708061002
"no_contrast","unreliable","prior","competitor","train",3,"small","boots",1,0.25,0,0.75,0.0718954248366013
"no_contrast","unreliable","prior","other","train",3,"small","boots",1,0.5,0,1,0.808278867102396
"no_contrast","unreliable","prior","target","train",3,"small","cactus",1,0.25,0,0.75,0
"no_contrast","unreliable","prior","competitor","train",3,"small","cactus",1,0,0,0,0.0980392156862745
"no_contrast","unreliable","prior","other","train",3,"small","cactus",1,0.75,0.25,1,0.901960784313726
"no_contrast","unreliable","prior","target","train",3,"small","cherry",1,0,0,0,0.0392156862745098
"no_contrast","unreliable","prior","competitor","train",3,"small","cherry",1,0,0,0,0.164705882352941
"no_contrast","unreliable","prior","other","train",3,"small","cherry",1,1,1,1,0.796078431372549
"no_contrast","unreliable","prior","target","train",3,"small","discoball",1,0.222222222222222,0,0.555555555555556,0.108932461873638
"no_contrast","unreliable","prior","competitor","train",3,"small","discoball",1,0.111111111111111,0,0.333333333333333,0.145969498910675
"no_contrast","unreliable","prior","other","train",3,"small","discoball",1,0.666666666666667,0.333333333333333,0.888888888888889,0.745098039215686
"no_contrast","unreliable","prior","target","train",3,"small","flashlight",1,0,0,0,0.163398692810458
"no_contrast","unreliable","prior","competitor","train",3,"small","flashlight",1,0.5,0.166666666666667,0.833333333333333,0.0457516339869281
"no_contrast","unreliable","prior","other","train",3,"small","flashlight",1,0.5,0.166666666666667,0.833333333333333,0.790849673202614
"no_contrast","unreliable","prior","target","train",3,"small","fork",1,0.25,0,0.75,0.0392156862745098
"no_contrast","unreliable","prior","competitor","train",3,"small","fork",1,0.25,0,0.75,0.0305010893246187
"no_contrast","unreliable","prior","other","train",3,"small","fork",1,0.5,0,1,0.930283224400871
"no_contrast","unreliable","prior","target","train",3,"small","giraffe",1,0.6,0.2,1,0.0575221238938053
"no_contrast","unreliable","prior","competitor","train",3,"small","giraffe",1,0,0,0,0.212389380530973
"no_contrast","unreliable","prior","other","train",3,"small","giraffe",1,0.4,0,0.8,0.730088495575221
"no_contrast","unreliable","prior","target","train",3,"small","hotdog",1,0.142857142857143,0,0.428571428571429,0.0823529411764706
"no_contrast","unreliable","prior","competitor","train",3,"small","hotdog",1,0,0,0,0.0862745098039216
"no_contrast","unreliable","prior","other","train",3,"small","hotdog",1,0.857142857142857,0.571428571428571,1,0.831372549019608
"no_contrast","unreliable","prior","target","train",3,"small","leaf",1,0,0,0,0.0751633986928105
"no_contrast","unreliable","prior","competitor","train",3,"small","leaf",1,0.25,0,0.75,0.127450980392157
"no_contrast","unreliable","prior","other","train",3,"small","leaf",1,0.75,0.25,1,0.797385620915033
"no_contrast","unreliable","prior","target","train",3,"small","owl",1,0.5,0,1,0.0872817955112219
"no_contrast","unreliable","prior","competitor","train",3,"small","owl",1,0,0,0,0.0561097256857855
"no_contrast","unreliable","prior","other","train",3,"small","owl",1,0.5,0,1,0.856608478802993
"no_contrast","unreliable","prior","target","train",3,"small","penguin",1,0,0,0,0.0402684563758389
"no_contrast","unreliable","prior","competitor","train",3,"small","penguin",1,0,0,0,0.0385906040268456
"no_contrast","unreliable","prior","other","train",3,"small","penguin",1,1,1,1,0.921140939597315
"no_contrast","unreliable","prior","target","train",3,"small","popcorn",1,0.333333333333333,0,0.666666666666667,0.0630252100840336
"no_contrast","unreliable","prior","competitor","train",3,"small","popcorn",1,0.166666666666667,0,0.5,0.107843137254902
"no_contrast","unreliable","prior","other","train",3,"small","popcorn",1,0.5,0.166666666666667,0.833333333333333,0.829131652661064
"no_contrast","unreliable","prior","target","train",3,"small","saxophone",1,0.4,0,0.8,0.114093959731544
"no_contrast","unreliable","prior","competitor","train",3,"small","saxophone",1,0,0,0,0.134228187919463
"no_contrast","unreliable","prior","other","train",3,"small","saxophone",1,0.6,0.2,1,0.751677852348993
"no_contrast","unreliable","prior","target","train",3,"small","stool",1,0.333333333333333,0,0.666666666666667,0.107843137254902
"no_contrast","unreliable","prior","competitor","train",3,"small","stool",1,0.166666666666667,0,0.5,0.0808823529411765
"no_contrast","unreliable","prior","other","train",3,"small","stool",1,0.5,0.166666666666667,0.833333333333333,0.811274509803922
"no_contrast","unreliable","prior","target","train",3,"small","tie",1,0.2,0,0.6,0.0285204991087344
"no_contrast","unreliable","prior","competitor","train",3,"small","tie",1,0,0,0,0.10873440285205
"no_contrast","unreliable","prior","other","train",3,"small","tie",1,0.8,0.4,1,0.862745098039216
"no_contrast","unreliable","prior","target","train",3,"small","triangle",1,0.333333333333333,0,0.833333333333333,0.0718954248366013
"no_contrast","unreliable","prior","competitor","train",3,"small","triangle",1,0,0,0,0.174291938997821
"no_contrast","unreliable","prior","other","train",3,"small","triangle",1,0.666666666666667,0.333333333333333,1,0.753812636165577
"no_contrast","unreliable","prior","target","train",3,"small","vase",1,0.5,0,1,0.071078431372549
"no_contrast","unreliable","prior","competitor","train",3,"small","vase",1,0.5,0,1,0.137254901960784
"no_contrast","unreliable","prior","other","train",3,"small","vase",1,0,0,0,0.791666666666667
"no_contrast","unreliable","prior","target","train",3,"small","zebra",1,0.2,0,0.6,0.0784313725490196
"no_contrast","unreliable","prior","competitor","train",3,"small","zebra",1,0,0,0,0.0196078431372549
"no_contrast","unreliable","prior","other","train",3,"small","zebra",1,0.8,0.4,1,0.901960784313726
"no_contrast","unreliable","prior","target","train",4,"big","bagel",1,0.666666666666667,0.333333333333333,1,0.162745098039216
"no_contrast","unreliable","prior","competitor","train",4,"big","bagel",1,0,0,0,0.0647058823529412
"no_contrast","unreliable","prior","other","train",4,"big","bagel",1,0.333333333333333,0,0.666666666666667,0.772549019607843
"no_contrast","unreliable","prior","target","train",4,"big","bowlingpin",1,1,1,1,0.0896358543417367
"no_contrast","unreliable","prior","competitor","train",4,"big","bowlingpin",1,0,0,0,0.0980392156862745
"no_contrast","unreliable","prior","other","train",4,"big","bowlingpin",1,0,0,0,0.812324929971989
"no_contrast","unreliable","prior","target","train",4,"big","buffalo",1,0.75,0.25,1,0.199346405228758
"no_contrast","unreliable","prior","competitor","train",4,"big","buffalo",1,0,0,0,0.127450980392157
"no_contrast","unreliable","prior","other","train",4,"big","buffalo",1,0.25,0,0.75,0.673202614379085
